protein_set_id;sup;accession;gene_name;description;protein_set_score;is_validated;selection_level;#sameset_protein_matches;#subset_protein_matches;coverage;MW;#observable_peptides;#sequences;#specific_sequences;#peptides;#specific_peptides;#peptide_matches;#specific_peptide_matches;peptides_count_A_01.raw.mzDB.t.xml;peptides_count_A_02.raw.mzDB.t.xml;peptides_count_A_03.raw.mzDB.t.xml;peptides_count_A_04.raw.mzDB.t.xml;peptides_count_B_01.raw.mzDB.t.xml;peptides_count_B_02.raw.mzDB.t.xml;peptides_count_B_03.raw.mzDB.t.xml;peptides_count_B_04.raw.mzDB.t.xml;peptides_count_C_01.raw.mzDB.t.xml;peptides_count_C_02.raw.mzDB.t.xml;peptides_count_C_03.raw.mzDB.t.xml;peptides_count_C_04.raw.mzDB.t.xml;psm_count_A_01.raw.mzDB.t.xml;psm_count_A_02.raw.mzDB.t.xml;psm_count_A_03.raw.mzDB.t.xml;psm_count_A_04.raw.mzDB.t.xml;psm_count_B_01.raw.mzDB.t.xml;psm_count_B_02.raw.mzDB.t.xml;psm_count_B_03.raw.mzDB.t.xml;psm_count_B_04.raw.mzDB.t.xml;psm_count_C_01.raw.mzDB.t.xml;psm_count_C_02.raw.mzDB.t.xml;psm_count_C_03.raw.mzDB.t.xml;psm_count_C_04.raw.mzDB.t.xml;raw_abundance_A_01.raw.mzDB.t.xml;raw_abundance_A_02.raw.mzDB.t.xml;raw_abundance_A_03.raw.mzDB.t.xml;raw_abundance_A_04.raw.mzDB.t.xml;raw_abundance_B_01.raw.mzDB.t.xml;raw_abundance_B_02.raw.mzDB.t.xml;raw_abundance_B_03.raw.mzDB.t.xml;raw_abundance_B_04.raw.mzDB.t.xml;raw_abundance_C_01.raw.mzDB.t.xml;raw_abundance_C_02.raw.mzDB.t.xml;raw_abundance_C_03.raw.mzDB.t.xml;raw_abundance_C_04.raw.mzDB.t.xml;abundance_A_01.raw.mzDB.t.xml;abundance_A_02.raw.mzDB.t.xml;abundance_A_03.raw.mzDB.t.xml;abundance_A_04.raw.mzDB.t.xml;abundance_B_01.raw.mzDB.t.xml;abundance_B_02.raw.mzDB.t.xml;abundance_B_03.raw.mzDB.t.xml;abundance_B_04.raw.mzDB.t.xml;abundance_C_01.raw.mzDB.t.xml;abundance_C_02.raw.mzDB.t.xml;abundance_C_03.raw.mzDB.t.xml;abundance_C_04.raw.mzDB.t.xml
70095;1;sp|P0A7M6|RL29_ECOLI;;sp|P0A7M6|RL29_ECOLI 50S ribosomal protein L29 OS=Escherichia coli (strain K12) OX=83333 GN=rpmC PE=1 SV=1;270,999;true;2;1;0;0;0;-1;5;5;5;5;50;50;3;3;2;2;;;;;1;4;1;2;3;3;2;2;0;0;0;0;1;4;1;2;4496163;4260829,5;3321051,25;2718759;1537979,25;1079221,38;903532,88;1074951,5;3298931;3737474,5;3105290,5;3741845,75;3857490;3772994;3132074,25;2513233,75;1568887,88;1093520;891662,75;1072470,75;3382079,5;3749440;3127980;3741845,75
70099;1;sp|P76540|EUTK_ECOLI;;sp|P76540|EUTK_ECOLI Ethanolamine utilization protein EutK OS=Escherichia coli (strain K12) OX=83333 GN=eutK PE=1 SV=2;31,617;true;2;1;0;0;0;-1;1;1;1;1;1;1;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;1;0;23325034;27453260;29332814;15866217;19768644;13226017;17385572;22357562;21530428;21423696;18242458;27333648;20011750;24310052;27663696;14666807;20165934;13401251;17157168;22305966;22073096;21492284;18375750;27333648
70100;1;sp|P0AEH5|ELAB_ECOLI;;sp|P0AEH5|ELAB_ECOLI Protein ElaB OS=Escherichia coli (strain K12) OX=83333 GN=elaB PE=1 SV=1;70,348;true;2;1;0;0;0;-1;1;1;1;1;16;16;1;1;1;;;;;;1;;1;;1;1;1;;;;;;1;;1;0;462578,06;360916,41;589376,69;;;;;;477725,03;;404351,72;315024,44;396869,59;319593,97;555839,5;;;;;;489765,94;;407306,19;315024,44
70102;1;sp|P0A9Q1|ARCA_ECOLI;;sp|P0A9Q1|ARCA_ECOLI Aerobic respiration control protein ArcA OS=Escherichia coli (strain K12) OX=83333 GN=arcA PE=1 SV=1;37,474;true;2;1;0;0;0;-1;1;1;1;1;12;12;1;1;1;1;;1;;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;902731,81;914922,25;789076,25;864928,38;577796,75;463507,16;442212,34;558215,31;1240887,5;912450,81;668580,69;1106083,5;774500,19;810170;744175,62;799543,94;589408,75;469648,25;436402,78;556927,06;1272163,62;915372;673465,81;1106083,5
70112;1;sp|P0AEP3|GALU_ECOLI;;sp|P0AEP3|GALU_ECOLI UTP--glucose-1-phosphate uridylyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=galU PE=1 SV=2;73,016;true;2;1;0;0;0;-1;2;2;2;2;3;3;;1;;;;;;;;1;;1;0;1;0;0;;0;0;;0;1;0;1;509780,44;940709,75;668707,5;757077,56;;242453,89;313302,81;;532928,38;492409,25;528366,31;669964,62;437366,94;833005;630656,19;699846,12;;245666,2;309186,78;;546360,62;493985,69;532226,94;669964,62
70114;1;sp|P0ABH9|CLPA_ECOLI;;sp|P0ABH9|CLPA_ECOLI ATP-dependent Clp protease ATP-binding subunit ClpA OS=Escherichia coli (strain K12) OX=83333 GN=clpA PE=1 SV=1;44,403;true;2;1;0;0;0;-1;1;1;1;1;2;2;;;1;1;;;;;;;;;;0;1;1;;;;;;0;0;;;86345,38;52721,6;46773,42;;;;;;50099,75;53092,28;;;76459,44;49721,6;43237,57;;;;;;50260,15;53480,21;
70127;1;sp|P0A9J8|PHEA_ECOLI;;sp|P0A9J8|PHEA_ECOLI P-protein OS=Escherichia coli (strain K12) OX=83333 GN=pheA PE=1 SV=1;46,486;true;2;1;0;0;0;-1;1;1;1;1;16;16;1;1;1;1;;;;;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;532312,75;290250,28;483068,75;505648,34;325282,78;370984,97;308916,28;336500,84;783821,06;598865,19;651772,5;392043,62;456698,56;257018,64;455580,81;467423,75;331820;375900,22;304857,88;335724,28;803577;600782,44;656534,81;392043,62
70131;1;sp|P0AG59|RS14_ECOLI;;sp|P0AG59|RS14_ECOLI 30S ribosomal protein S14 OS=Escherichia coli (strain K12) OX=83333 GN=rpsN PE=1 SV=2;115,687;true;2;1;0;0;0;-1;3;3;3;3;26;26;1;2;1;1;1;;1;1;1;2;3;1;1;2;1;1;1;0;1;1;1;2;3;1;2510362,25;2160983,75;2036496,88;1885046,5;975280,62;1009971,44;1108254,25;1168941,25;2245937;2498367,5;1948250,25;2486817;2153769,25;1913566;1920614,62;1742546;994880,81;1023352,69;1093694,62;1166243,5;2302545;2506366;1962485,5;2486817
70133;1;sp|P0AET2|HDEB_ECOLI;;sp|P0AET2|HDEB_ECOLI Acid stress chaperone HdeB OS=Escherichia coli (strain K12) OX=83333 GN=hdeB PE=1 SV=1;97,268;true;2;1;0;0;0;-1;2;2;2;2;18;18;1;1;1;1;;;;;1;1;;1;1;1;1;1;;;;0;1;1;0;1;1914030,62;1156330,5;1091309,5;1494299,5;;;;626925,25;1207368;1152039,88;397906,5;1646707;1642145,62;1023938,69;1029211;1381337,62;;;;625478,44;1237799,25;1155728;400813,88;1646707
70143;1;sp|P76108|YDCS_ECOLI;;sp|P76108|YDCS_ECOLI Putative ABC transporter periplasmic-binding protein YdcS OS=Escherichia coli (strain K12) OX=83333 GN=ydcS PE=3 SV=1;407,456;true;2;1;0;0;0;-1;10;10;10;10;95;95;7;4;3;5;1;1;2;1;4;4;5;6;7;4;3;5;2;2;2;2;4;5;5;6;8589703;7505576,5;6373575;8609653;2781640,5;2181309,5;3383091,75;2863847,75;7083338,5;7588140;8084778;8107222;7369549;6646241;6010901;7958804;2837543,25;2210210,25;3338646,5;2857238,5;7261872;7612433,5;8143851;8107222
70144;1;sp|P0C0L2|OSMC_ECOLI;;sp|P0C0L2|OSMC_ECOLI Peroxiredoxin OsmC OS=Escherichia coli (strain K12) OX=83333 GN=osmC PE=1 SV=2;220,069;true;2;1;0;0;0;-1;4;4;4;4;85;85;4;3;3;3;2;1;1;1;4;3;4;3;4;3;3;4;2;1;1;1;4;3;4;3;5698436;6536619;4604185;5072173,5;2711328;2641872,5;2494627,5;2441127,5;5991303;6398679;5312731;5008518;4888982,5;5788221,5;4342194;4688741,5;2765817,5;2676875;2461854,25;2435493,75;6142311,5;6419164;5351550;5008518
70151;1;sp|P0A6F5|CH60_ECOLI;;sp|P0A6F5|CH60_ECOLI 60 kDa chaperonin OS=Escherichia coli (strain K12) OX=83333 GN=groL PE=1 SV=2;1240,756;true;2;1;0;0;0;-1;21;21;25;25;391;391;14;16;17;15;7;8;8;8;17;17;18;18;14;22;19;16;8;8;8;8;18;20;19;23;49710528;52954828;49228536;48288228;24225166;24472180;25206450;23754968;52062088;51378644;52156668;52479020;42649228;46891864;46427292;44637872;24712022;24796418;24875298;23700148;53374292;51543140;52537764;52479020
70159;1;sp|P0A9C5|GLN1B_ECOLI;;sp|P0A9C5|GLN1B_ECOLI Glutamine synthetase OS=Escherichia coli (strain K12) OX=83333 GN=glnA PE=1 SV=2;357,627;true;2;1;0;0;0;-1;7;7;7;7;103;103;4;3;4;4;2;1;2;1;5;4;5;3;4;3;5;6;3;1;3;1;6;4;6;4;4848688;5344134;3992995,75;5072072,5;2700511;2570169;2761554,75;2234194;5069514;5298973;3783665,75;4976697;4159939;4732268;3765783,25;4688648,5;2754783,5;2604221,75;2725274,5;2229038;5197289;5315937,5;3811311,75;4976697
70172;1;sp|P0AAI5|FABF_ECOLI;;sp|P0AAI5|FABF_ECOLI 3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Escherichia coli (strain K12) OX=83333 GN=fabF PE=1 SV=2;52,756;true;2;1;0;0;0;-1;2;2;2;2;5;5;;;1;;;;;;1;1;;2;0;0;1;0;0;;0;0;1;1;0;2;528631,06;726598;916218,75;810059,88;547521,75;;236116,98;265264,44;741872,19;599621,81;489642,41;975959,5;453539,84;643407,56;864083,38;748823,25;558525,31;;233015;264652,28;760570,81;601541,5;493220,06;975959,5
70174;1;sp|P76251|DMLA_ECOLI;;sp|P76251|DMLA_ECOLI D-malate dehydrogenase [decarboxylating] OS=Escherichia coli (strain K12) OX=83333 GN=dmlA PE=1 SV=1;28,24;true;2;1;0;0;0;-1;1;1;1;1;1;1;;;;;;;;;1;;1;;0;;;;;0;0;0;1;;1;;359890,72;;;;;240584,88;283652,34;332462,12;330942,06;;489097,56;;308768,81;;;;;243772,42;279925,84;331694,88;339283,34;;492671,25;
70178;1;sp|P0ABP8|DEOD_ECOLI;;sp|P0ABP8|DEOD_ECOLI Purine nucleoside phosphorylase DeoD-type OS=Escherichia coli (strain K12) OX=83333 GN=deoD PE=1 SV=2;75,012;true;2;1;0;0;0;-1;3;3;3;3;11;11;;;1;1;;;;;1;1;2;1;0;0;1;1;0;0;0;0;1;1;2;1;1401288,12;1002019,38;1230805;1072191,25;459634,72;601800,25;655596;119531,51;1064858,5;1384266,88;1097647,62;1236357;1202237,38;887295,12;1160768,88;991138,75;468872;609773,62;646983,06;119255,66;1091698;1388698,5;1105667,75;1236357
70191;1;sp|P68206|YJBJ_ECOLI;;sp|P68206|YJBJ_ECOLI UPF0337 protein YjbJ OS=Escherichia coli (strain K12) OX=83333 GN=yjbJ PE=1 SV=1;104,087;true;2;1;0;0;0;-1;3;3;3;3;9;9;;1;1;1;;;;;1;;;2;0;1;1;1;0;0;0;0;1;0;0;2;5581135,5;5680594,5;5772313;5842248,5;2629733,25;2962101,25;2777927,5;2892226,5;5976042,5;6109324,5;5416220;6619932,5;4788344,5;5030206;5443853;5400603;2682583;3001346,75;2741432;2885551,75;6126666,5;6128884;5455794,5;6619932,5
70201;1;sp|P0AES6|GYRB_ECOLI;;sp|P0AES6|GYRB_ECOLI DNA gyrase subunit B OS=Escherichia coli (strain K12) OX=83333 GN=gyrB PE=1 SV=2;103,738;true;2;1;0;0;0;-1;2;2;2;2;21;21;1;;2;1;;;;1;1;1;1;1;1;0;2;1;0;;0;1;1;2;1;1;252079,97;302161,84;386332,88;374539,34;131530,89;;43517,11;105707,03;357140,94;240764,31;255320,5;295048,5;216272,41;267566,41;364349,44;346225,97;134174,27;;42945,4;105463,09;366142,56;241535,12;257186,05;295048,5
70212;1;sp|P0A6Z1|HSCA_ECOLI;;sp|P0A6Z1|HSCA_ECOLI Chaperone protein HscA OS=Escherichia coli (strain K12) OX=83333 GN=hscA PE=1 SV=1;48,607;true;2;1;0;0;0;-1;2;2;2;2;2;2;;;;;;;;;2;;;;0;0;0;0;0;0;0;0;2;0;0;0;4126633;5742179,5;5500289;4902810,5;7150453;6636786,5;6316641;6346046,5;3756999,5;4053708,25;4115931;4397504;3540451,5;5084739,5;5187307,5;4532181,5;7294155,5;6724718;6233656;6331401,5;3851693,5;4066686;4146004,75;4397504
70213;1;sp|P0A7R1|RL9_ECOLI;;sp|P0A7R1|RL9_ECOLI 50S ribosomal protein L9 OS=Escherichia coli (strain K12) OX=83333 GN=rplI PE=1 SV=1;370,008;true;2;1;0;0;0;-1;6;6;6;6;93;93;5;5;5;5;1;3;3;2;5;5;5;5;5;5;5;5;1;3;3;2;5;5;5;5;20180642;20144070;18422256;18876360;8179750,5;8636642;9176647;9093455;20510982;21344390;20425886;21756724;17314014;17837714;17373980;17449398;8344138;8751070;9056088;9072469;21027952;21412724;20575132;21756724
70218;1;sp|P0A817|METK_ECOLI;;sp|P0A817|METK_ECOLI S-adenosylmethionine synthase OS=Escherichia coli (strain K12) OX=83333 GN=metK PE=1 SV=2;97,536;true;2;1;0;0;0;-1;1;1;1;1;16;16;1;1;1;1;;;;;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;418564,75;331485,56;225278,84;314763,59;55297,56;109298,86;110948,98;159379,41;243457,19;339968,81;308587,81;235266,12;359108,28;293532,75;212459,86;290968,97;56408,88;110746,98;109491,38;159011,59;249593,44;341057,22;310842,56;235266,12
70245;1;sp|P75915|YCDY_ECOLI;;sp|P75915|YCDY_ECOLI Chaperone protein YcdY OS=Escherichia coli (strain K12) OX=83333 GN=ycdY PE=1 SV=1;23,323;true;2;1;0;0;0;-1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70250;1;sp|P0AAI9|FABD_ECOLI;;sp|P0AAI9|FABD_ECOLI Malonyl CoA-acyl carrier protein transacylase OS=Escherichia coli (strain K12) OX=83333 GN=fabD PE=1 SV=2;141,823;true;2;1;0;0;0;-1;3;3;3;3;41;41;2;2;2;;1;;1;;3;1;2;1;2;2;2;0;1;0;2;0;3;1;2;1;2989091,5;1932770;2015861,62;374080,38;1573918,88;1309183;2511650;1537732,75;3487357,5;1131184,25;2721466;1129551,75;2564495,75;1711481,25;1901153,5;345801,69;1605549,88;1326528,62;2478653,25;1534184;3575255,5;1134805,75;2741351;1129551,75
70254;1;sp|P0AF96|TABA_ECOLI;;sp|P0AF96|TABA_ECOLI Toxin-antitoxin biofilm protein TabA OS=Escherichia coli (strain K12) OX=83333 GN=tabA PE=1 SV=1;68,38;true;2;1;0;0;0;-1;2;2;2;2;8;8;1;1;1;;;;;;;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1191165,12;679228,19;963414,12;1140991;526842,5;331207,19;385746,34;399807,69;652529,31;935187,44;740753,69;1005536,5;1021962;601461,25;908593,19;1054737,5;537430,44;335595,41;380678,59;398885,03;668976,06;938181,44;746166,12;1005536,5
70258;1;sp|P0A7R5|RS10_ECOLI;;sp|P0A7R5|RS10_ECOLI 30S ribosomal protein S10 OS=Escherichia coli (strain K12) OX=83333 GN=rpsJ PE=1 SV=1;265,376;true;2;1;0;0;0;-1;5;5;5;5;82;82;4;3;3;3;3;2;2;2;3;3;4;5;4;3;3;3;3;2;2;2;3;3;4;5;11164062;10314397;12301023;11414107;5519563;5252088;6107712;5350017,5;11367264;13582982;12577169;13406675;9578225;9133469;11601060;10551255;5630490;5321674;6027472;5337671;11653773;13626467;12669066;13406675
70265;1;sp|P0A6P1|EFTS_ECOLI;;sp|P0A6P1|EFTS_ECOLI Elongation factor Ts OS=Escherichia coli (strain K12) OX=83333 GN=tsf PE=1 SV=2;462,525;true;2;1;0;0;0;-1;11;11;11;11;134;134;7;6;7;6;2;2;4;4;8;9;9;8;7;6;7;6;2;2;4;4;9;9;10;8;24510342;22606648;23818706;25988874;10153881;10442026;11645134;9662325;24406592;25072086;24354146;27201126;21028686;20018344;22463356;24024240;10357944;10580373;11492146;9640028;25021750;25152352;24532092;27201126
70270;1;sp|P0A8L1|SYS_ECOLI;;sp|P0A8L1|SYS_ECOLI Serine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=serS PE=1 SV=1;56,516;true;2;1;0;0;0;-1;2;2;2;2;8;8;;1;1;1;;;;;1;;;1;0;1;1;1;;;;;1;0;0;1;931078,81;703590,75;705797,62;1060374,75;;;;;759135,69;652772,62;513292,66;680034;798820,56;623034,5;665635,81;980215,5;;;;;778269,44;654862,44;517043,12;680034
70278;1;sp|P0A6X7|IHFA_ECOLI;;sp|P0A6X7|IHFA_ECOLI Integration host factor subunit alpha OS=Escherichia coli (strain K12) OX=83333 GN=ihfA PE=1 SV=1;28,559;true;2;1;0;0;0;-1;1;1;1;1;5;5;1;;;;;;;;;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1761596,62;1663018,25;1926576,88;1960417,62;645854,94;956525;947828,88;1070183,25;2132426;2553988,25;2501348,25;1616305;1511364,62;1472614,12;1816949,38;1812219,5;658834,69;969198,12;935376,75;1067713,5;2186173;2562164,75;2519624,75;1616305
70286;1;sp|P0A759|NAGB_ECOLI;;sp|P0A759|NAGB_ECOLI Glucosamine-6-phosphate deaminase OS=Escherichia coli (strain K12) OX=83333 GN=nagB PE=1 SV=1;23,498;true;2;1;0;0;0;-1;1;1;1;1;1;1;;;;;;;;;1;;;;0;0;;;;;;;1;;0;0;736224,5;579439,44;;;;;;;483344,69;;460412,97;414388,72;631645;513097,62;;;;;;;495527,22;;463777,06;414388,72
70294;1;sp|P0A870|TALB_ECOLI;;sp|P0A870|TALB_ECOLI Transaldolase B OS=Escherichia coli (strain K12) OX=83333 GN=talB PE=1 SV=2;645,86;true;2;1;0;0;0;-1;13;13;13;13;150;150;6;5;7;6;4;3;1;2;7;7;6;8;6;5;8;7;4;3;2;2;7;7;7;8;14838859;16018423;14618931;13570236;6587553;6797669,5;8031778,5;6672082,5;14339044;14455174;16846852;15936498;12731022;14184425;13787074;12544393;6719943,5;6887733;7926260,5;6656685;14700456;14501452;16969948;15936498
70300;1;sp|P45577|PROQ_ECOLI;;sp|P45577|PROQ_ECOLI RNA chaperone ProQ OS=Escherichia coli (strain K12) OX=83333 GN=proQ PE=1 SV=2;28,32;true;2;1;0;0;0;-1;1;1;1;1;2;2;;;;;;;;;;;;1;0;0;0;0;;;0;;0;0;0;1;491404,81;570207,06;581458,56;429217,56;;;217587,2;;580411,12;537772,38;500123,75;422893,34;421601,53;504922,31;548371,94;396770,78;;;214728,64;;595040,19;539494,06;503778;422893,34
70307;1;sp|P00722|BGAL_ECOLI;;sp|P00722|BGAL_ECOLI Beta-galactosidase OS=Escherichia coli (strain K12) OX=83333 GN=lacZ PE=1 SV=2;285,845;true;2;1;0;0;0;-1;6;6;6;6;71;71;4;3;3;5;2;2;1;1;5;4;3;4;4;3;3;5;2;2;1;1;5;4;3;4;7393767,5;8194514,5;8601224;9453517;3641779,25;3355644,25;2843232,5;3271932,5;7997631;6187650;6992001,5;7470328;6343494,5;7256299,5;8111791;8738876;3714968,25;3400103,75;2805879,75;3264381,75;8199208;6207459,5;7043090;7470328
70316;1;sp|P0A9P0|DLDH_ECOLI;;sp|P0A9P0|DLDH_ECOLI Dihydrolipoyl dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=lpdA PE=1 SV=2;692,024;true;2;1;0;0;0;-1;12;12;13;13;162;162;9;8;7;7;1;2;1;2;8;7;8;9;10;9;8;7;1;2;1;3;9;8;8;9;10074852;9150576;9532732;8656230;5237563,5;3236396;4705438,5;6114881;8415757;9176771;8328647;9551530;8643736;8102900;8990293;8001860;5342823;3279275,75;4643621;6100769,5;8627874;9206150;8389501;9551530
70319;1;sp|P19926|AGP_ECOLI;;sp|P19926|AGP_ECOLI Glucose-1-phosphatase OS=Escherichia coli (strain K12) OX=83333 GN=agp PE=1 SV=1;169,316;true;2;1;0;0;0;-1;4;4;4;4;24;24;1;1;1;2;;;1;1;;3;1;3;1;1;1;2;0;0;1;1;0;3;1;3;2093163,25;1100845,38;2304561,25;2140061;703638,19;524445,06;737093,88;787176,88;1666906,88;2080080,62;1612050,25;2124628;1795832,75;974806,19;2173425,5;1978282,88;717779,19;531393,5;727410,31;785360,25;1708920,75;2086739,88;1623829;2124628
70328;1;sp|P0ABD8|BCCP_ECOLI;;sp|P0ABD8|BCCP_ECOLI Biotin carboxyl carrier protein of acetyl-CoA carboxylase OS=Escherichia coli (strain K12) OX=83333 GN=accB PE=1 SV=1;20,35;true;2;1;0;0;0;-1;1;1;1;1;1;1;;;;;;;;;1;;;;0;0;0;0;0;;;0;1;0;0;0;306833,59;288273,81;387172,66;296264,19;64793,39;;;39706,52;279039,06;323347,28;365281,22;327749,38;263248,38;255268,45;365141,47;273868,03;66095,55;;;39614,89;286072,16;324382,47;367950,22;327749,38
70333;1;sp|P27298|OPDA_ECOLI;;sp|P27298|OPDA_ECOLI Oligopeptidase A OS=Escherichia coli (strain K12) OX=83333 GN=prlC PE=3 SV=3;169,018;true;2;1;0;0;0;-1;2;2;2;2;28;28;1;2;1;1;1;1;;1;2;2;2;2;1;3;1;1;1;1;0;1;2;2;2;2;464747,75;490340,62;287085,94;265202,44;101549,11;84688,3;152106;118672,88;290182,12;373653,5;403023;276088,19;398731,06;434200,03;270749,94;245154,41;103589,95;85810,35;150107,72;118399,01;297496,06;374849,75;405967,75;276088,19
70335;1;sp|P0AAZ4|RARA_ECOLI;;sp|P0AAZ4|RARA_ECOLI Replication-associated recombination protein A OS=Escherichia coli (strain K12) OX=83333 GN=rarA PE=1 SV=1;22,45;true;2;1;0;0;0;-1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70346;1;sp|P31120|GLMM_ECOLI;;sp|P31120|GLMM_ECOLI Phosphoglucosamine mutase OS=Escherichia coli (strain K12) OX=83333 GN=glmM PE=1 SV=3;144,19;true;2;1;0;0;0;-1;3;3;3;3;14;14;2;1;1;1;;;;;3;1;1;2;2;1;1;1;0;0;0;0;3;1;1;2;1232929,12;1560211;1468845,38;1286346,75;1363383,5;1036542,75;1077406,25;926350,75;1297506,12;1530218,25;1445743,38;1590953,25;1057793,62;1381577,5;1385264;1189105,12;1390783,38;1050276,12;1063251,75;924212,94;1330209,25;1535117,25;1456306,88;1590953,25
70347;1;sp|P23917|MAK_ECOLI;;sp|P23917|MAK_ECOLI Fructokinase OS=Escherichia coli (strain K12) OX=83333 GN=mak PE=1 SV=2;85,485;true;2;1;0;0;0;-1;1;1;1;1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70356;1;sp|P0A8M0|SYN_ECOLI;;sp|P0A8M0|SYN_ECOLI Asparagine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=asnS PE=1 SV=2;100,322;true;2;1;0;0;0;-1;2;2;2;2;8;8;;1;1;;;;;;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;1298181,5;684235,62;1100462,5;1229964,5;279546,5;304877;539964,88;295533,56;1011848,38;1225052,5;1284222,88;1435362,88;1113776,75;605895,38;1037843,12;1136985;285164,56;308916,38;532871,12;294851,53;1037351,62;1228974,5;1293606,25;1435362,88
70400;1;sp|P0A6Z3|HTPG_ECOLI;;sp|P0A6Z3|HTPG_ECOLI Chaperone protein HtpG OS=Escherichia coli (strain K12) OX=83333 GN=htpG PE=1 SV=1;193,403;true;2;1;0;0;0;-1;5;5;5;5;26;26;2;2;1;;;;;;1;3;1;2;2;2;1;0;0;0;0;0;2;3;1;2;3347011,25;3616943,75;58165144;46077772;46024136;2693193;2410629;2157268;3172255;3814183,75;41982060;4158262,25;2871573,5;3202828,75;54855392;42594512;46949092;2728875,5;2378959,25;2152289,5;3252210,5;3826394,5;42288808;4158262,25
70409;1;sp|P0A715|KDSA_ECOLI;;sp|P0A715|KDSA_ECOLI 2-dehydro-3-deoxyphosphooctonate aldolase OS=Escherichia coli (strain K12) OX=83333 GN=kdsA PE=1 SV=1;57,572;true;2;1;0;0;0;-1;1;1;1;1;19;19;1;1;1;1;;;;;1;1;1;;1;1;1;2;0;0;0;0;1;1;2;0;647143,88;630941,19;507827,72;808917,44;127702,63;259777,25;213142,41;184089,38;279830,38;491772,28;574257;360741,22;555218,12;558702,81;478930,91;747767,19;130269,08;263219,09;210342,25;183664,53;286883,41;493346,69;578452,94;360741,22
70416;1;sp|P0AEU7|SKP_ECOLI;;sp|P0AEU7|SKP_ECOLI Chaperone protein Skp OS=Escherichia coli (strain K12) OX=83333 GN=skp PE=1 SV=1;118,232;true;2;1;0;0;0;-1;2;2;2;2;38;38;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;4600635;5545821;5120099,5;5302890,5;2708369,25;2198060;2667969,5;1948546,12;4416764;5686565;5939619;5753315,5;3947122;4910863;4828751,5;4902017,5;2762799,5;2227182,5;2632919;1944049,38;4528086,5;5704770,5;5983018;5753315,5
70426;1;sp|P0A7G6|RECA_ECOLI;;sp|P0A7G6|RECA_ECOLI Protein RecA OS=Escherichia coli (strain K12) OX=83333 GN=recA PE=1 SV=2;30,06;true;2;1;0;0;0;-1;1;1;1;1;10;10;1;;1;;;;;;1;1;1;1;1;;1;0;0;;0;0;1;1;1;1;337965,47;;269392,97;442040,78;144327,28;;140737;126920,37;284321;437722,88;379583,97;379813,75;289958;;254063,77;408624,62;147227,83;;138888,06;126627,46;291487,22;439124,25;382357,47;379813,75
70428;1;sp|P0AAC0|USPE_ECOLI;;sp|P0AAC0|USPE_ECOLI Universal stress protein E OS=Escherichia coli (strain K12) OX=83333 GN=uspE PE=1 SV=2;66,231;true;2;1;0;0;0;-1;2;2;2;2;20;20;1;1;1;1;;;;;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;2;1329064,88;1082033,75;773162,94;1411913,88;1672939,62;1589624,75;1186533,75;1206075,5;883429,38;943475,94;863179,12;704055;1140273,38;958148,44;729167,81;1305180;1706560,75;1610686;1170945,62;1203292,12;905695,88;946496,44;869486,06;704055
70431;1;sp|P0A7D7|PUR7_ECOLI;;sp|P0A7D7|PUR7_ECOLI Phosphoribosylaminoimidazole-succinocarboxamide synthase OS=Escherichia coli (strain K12) OX=83333 GN=purC PE=1 SV=1;107,198;true;2;1;0;0;0;-1;3;3;3;3;21;21;1;1;1;1;;;;;1;1;2;1;1;1;1;1;0;0;0;0;1;1;2;1;1651592,88;1937064,62;1389574;1590371,25;528718,56;671332,69;824148,94;1043642,88;1769145,5;2293780,25;2069579,88;1917290;1416986,75;1715284,12;1310503,38;1470146,88;539344,25;680227,25;813321,62;1041234,38;1813736,25;2301123,75;2084701,75;1917290
70434;1;sp|P39831|YDFG_ECOLI;;sp|P39831|YDFG_ECOLI NADP-dependent 3-hydroxy acid dehydrogenase YdfG OS=Escherichia coli (strain K12) OX=83333 GN=ydfG PE=1 SV=2;52,563;true;2;1;0;0;0;-1;1;1;1;1;4;4;;;;;;;;;;;;;;;0;;;;;;;0;;;;;351068,56;;;;;;;346449,66;;;;;331091,78;;;;;;;347558,81;;
